,finn_code,model_year,manufacturer,model,km,power,gear,trans,cylinder,fuel_type,model_age
9231,137815260,2016,13,148,5.0,105.0,1,1,1.5,1,3
9232,137815270,2018,17,256,1.0,122.0,0,1,0.0,2,1
9233,137815172,2013,14,128,12.0,122.0,1,2,1.6,0,6
9234,137815114,2015,14,91,7.0,279.0,0,2,2.0,3,4
9235,137815151,2012,1,0,10.0,116.0,1,2,1.6,1,7
9236,137793648,2011,6,92,2.0,116.0,0,1,2.0,1,8
9237,135453912,2004,30,420,12.0,163.0,0,0,2.4,1,15
9238,137815077,2017,29,191,2.0,116.0,0,1,0.0,2,2
9239,137815086,2018,1,31,2.0,190.0,0,0,2.0,1,1
9242,137809654,2013,29,107,5.0,102.0,0,1,1.6,1,6
9244,137815088,2015,13,37,8.0,175.0,0,0,2.2,1,4
9246,137815013,2016,29,312,6.0,95.0,0,1,1.0,0,3
9247,137815005,2017,1,214,3.0,170.0,0,2,0.0,2,2
9248,137814906,2018,12,346,0.0,313.0,0,0,3.5,3,1
9249,137814809,2017,14,159,4.0,184.0,0,2,2.0,0,2
9250,137814841,2015,29,313,1.0,90.0,0,1,1.2,0,4
9251,137814652,2017,28,73,5.0,136.0,0,1,1.8,3,2
9252,137806956,2010,8,212,8.0,65.0,1,1,1.1,0,9
9253,126541722,2013,8,227,9.0,136.0,1,0,2.0,1,6
9254,129270285,2017,9,150,4.0,163.0,0,0,1.9,1,2
9255,137814618,2018,29,191,1.0,136.0,0,1,0.0,2,1
9256,137808566,2005,29,191,13.0,105.0,1,0,2.0,1,14
9257,137814483,2011,29,306,10.0,140.0,0,1,2.0,1,8
9258,137814556,2017,28,453,3.0,100.0,0,1,1.5,3,2
9259,137814514,2008,29,405,13.0,131.0,1,0,2.5,1,11
9260,137814544,2017,6,277,3.0,150.0,0,1,2.0,1,2
9261,137814477,2014,26,383,4.0,94.0,1,0,1.2,0,5
9263,137814523,2016,29,191,5.0,110.0,0,1,1.2,0,3
9264,137814471,2015,13,149,9.0,175.0,0,0,2.2,1,4
9265,137814463,2014,28,320,6.0,128.0,1,1,2.0,1,5
9266,137814452,2012,6,277,9.0,140.0,0,1,2.0,1,7
9267,137814359,2010,23,293,7.0,105.0,1,0,1.9,1,9
9268,137813063,2011,23,293,11.0,105.0,1,0,1.6,1,8
9269,137814382,2008,1,438,12.0,235.0,0,0,3.0,1,11
9270,137814289,2014,3,103,8.0,114.0,0,1,1.6,1,5
9272,137791216,2007,0,59,13.0,232.0,0,0,3.0,1,12
9274,137814189,2013,0,57,9.0,170.0,1,1,1.8,0,6
9275,132130697,1999,18,140,5.0,65.0,0,1,1.2,0,20
9276,137814202,2018,1,436,1.0,184.0,0,0,2.0,0,1
9277,137814069,2017,6,404,1.0,131.0,0,1,2.0,1,2
9278,137809803,2007,18,456,13.0,120.0,0,1,1.9,1,12
9279,137814078,2015,11,369,7.0,132.0,1,1,1.6,0,4
9280,137814050,2015,13,148,2.0,120.0,0,1,2.0,0,4
9281,137809861,1994,29,114,14.0,77.0,0,1,2.0,1,25
9282,137814053,2018,1,436,1.0,184.0,0,0,2.0,0,1
9283,137814056,2018,29,191,0.0,136.0,0,1,0.0,2,1
9284,137813992,2018,25,452,1.0,156.0,0,0,2.0,0,1
9285,137813903,2018,3,96,0.0,110.0,0,1,1.2,0,1
9286,137813926,2017,6,402,1.0,120.0,1,1,1.5,1,2
9287,137813931,2014,13,149,9.0,150.0,1,0,2.2,1,5
9288,137813710,2003,30,444,14.0,209.0,0,0,2.5,0,16
9289,137813980,2018,17,256,0.0,150.0,0,1,0.0,2,1
9290,137813968,2018,29,412,1.0,82.0,0,1,0.0,2,1
9291,137813886,2016,15,132,4.0,136.0,0,1,1.5,0,3
9292,137813881,2018,23,293,0.0,150.0,0,0,2.0,1,1
9293,137813860,2014,30,442,5.0,163.0,0,0,2.4,1,5
9295,137809374,2001,28,207,12.0,90.0,1,0,2.4,1,18
9296,137813739,2010,6,277,10.0,116.0,1,1,2.0,1,9
9298,137813729,2017,6,92,2.0,150.0,0,1,1.5,0,2
9299,137813777,2018,29,191,2.0,136.0,0,1,0.0,2,1
9300,137800153,2007,29,191,8.0,105.0,1,1,2.0,1,12
9301,137813783,2016,17,256,5.0,109.0,0,1,0.0,2,3
9302,137813553,2012,16,134,4.0,95.0,1,1,1.3,0,7
9303,137813662,2018,30,442,2.0,235.0,0,0,2.0,1,1
9304,137813693,2017,7,126,1.0,129.0,0,1,1.0,0,2
9305,137813602,2016,30,442,5.0,163.0,0,0,2.4,1,3
9306,137813532,2016,11,311,2.0,65.0,1,1,1.0,0,3
9307,137813457,2016,6,176,9.0,120.0,1,1,1.5,1,3
9308,137415155,2014,17,256,4.0,109.0,0,1,0.0,2,5
9309,137788824,2005,18,456,11.0,125.0,1,1,1.8,0,14
9310,137813459,2014,26,383,3.0,94.0,1,0,1.2,0,5
9311,95661672,2016,1,18,5.0,184.0,0,0,2.0,0,3
9312,137813361,2016,28,90,5.0,122.0,0,1,1.8,3,3
9313,137716323,2014,30,416,7.0,114.0,1,1,1.6,1,5
9314,137812275,2006,1,18,12.0,150.0,1,2,2.0,0,13
9315,137813336,2016,28,334,6.0,155.0,0,0,2.5,3,3
9316,137813297,2017,14,159,5.0,299.0,0,2,2.0,3,2
9317,137813292,2017,0,326,5.0,373.0,0,0,3.0,3,2
9318,137813263,2016,29,412,2.0,60.0,1,1,1.0,0,3
9319,137813278,2019,8,223,0.0,120.0,0,1,0.0,2,0
9320,137813343,2012,1,18,6.0,170.0,1,2,2.0,0,7
9321,137813347,2014,11,374,10.0,116.0,1,1,1.7,1,5
9322,137813275,2016,17,256,4.0,109.0,0,1,0.0,2,3
9323,137813242,2017,19,19,1.0,120.0,0,1,1.6,1,2
9324,137813163,2014,30,418,7.0,114.0,1,1,1.6,1,5
9325,137813172,2018,14,128,0.0,122.0,0,1,1.6,0,1
9326,137813166,2013,1,18,8.0,163.0,0,0,2.0,1,6
9327,137805910,2013,5,155,11.0,131.0,1,1,2.3,1,6
9328,137812987,2018,14,80,0.0,122.0,0,1,1.6,0,1
9329,137812994,2016,30,418,6.0,233.0,0,0,2.4,3,3
9330,137812930,2017,28,73,5.0,136.0,0,1,1.8,3,2
9331,137812911,2014,28,73,11.0,136.0,0,1,2.0,3,5
9332,137812835,2014,19,303,3.0,48.0,0,1,0.0,2,5
9333,137797186,2004,1,438,14.0,218.0,0,0,3.0,1,15
9334,137812832,2017,6,182,2.0,179.0,0,0,2.0,1,2
9335,137812818,2018,30,422,2.0,190.0,0,0,2.0,1,1
9336,137812715,2016,11,369,2.0,111.0,0,1,0.0,2,3
9337,137812640,2017,28,453,1.0,100.0,0,1,1.5,3,2
9338,137809995,2001,28,138,8.0,97.0,1,1,1.4,0,18
9339,137812656,2016,30,415,5.0,120.0,1,1,2.0,1,3
9340,137812553,2016,17,327,6.0,116.0,1,1,1.2,0,3
9341,137801069,2008,11,368,13.0,170.0,0,0,2.5,1,11
9342,137812523,2016,28,90,3.0,122.0,0,1,1.8,3,3
9343,137812467,2012,6,400,8.0,101.0,1,1,2.2,1,7
9344,137812532,2016,17,256,4.0,109.0,0,1,0.0,2,3
9346,137812392,2017,19,5,1.0,69.0,0,1,1.0,0,2
9347,137812368,2019,14,186,0.0,122.0,0,1,1.6,0,0
9348,137812371,2019,29,191,0.0,136.0,0,1,0.0,2,0
9349,137812270,2018,14,51,1.0,122.0,0,1,2.0,0,1
9350,137810919,2017,28,90,4.0,136.0,0,1,1.8,3,2
9351,137812266,2018,30,442,2.0,235.0,0,0,2.0,1,1
9352,137812272,2006,28,334,12.0,136.0,1,0,2.2,1,13
9353,137806284,2014,14,128,6.0,122.0,1,1,2.0,0,5
9354,137812192,2016,17,256,2.0,109.0,0,1,0.0,2,3
9357,137812106,2017,29,67,3.0,224.0,0,0,3.0,1,2
9359,137812086,2018,14,431,1.0,190.0,0,0,2.3,1,1
9360,137812083,2013,14,91,9.0,120.0,0,2,2.1,1,6
9361,137812103,2016,30,418,6.0,120.0,0,1,2.0,1,3
9362,137807778,2001,30,443,14.0,200.0,1,0,2.0,0,18
9363,137811956,2016,1,437,4.0,190.0,0,0,2.0,1,3
9364,137811960,2006,17,285,12.0,171.0,0,0,2.5,1,13
9365,137811880,2016,28,453,1.0,100.0,0,1,1.5,3,3
9366,137811856,2016,16,299,5.0,202.0,0,0,2.0,3,3
9367,137811915,2015,6,176,2.0,120.0,0,1,1.5,1,4
9368,137808785,2006,22,45,13.0,122.0,1,1,1.8,0,13
9369,137803181,2004,7,62,13.0,155.0,1,1,2.0,0,15
9370,137811755,2017,28,254,2.0,177.0,0,0,2.8,1,2
9371,137804745,2016,14,91,3.0,279.0,0,2,2.0,3,3
9372,137811671,2013,26,243,9.0,178.0,0,0,2.4,0,6
9373,137807383,1998,0,55,14.0,125.0,1,1,1.8,0,21
9374,137601968,2011,1,31,9.0,163.0,0,2,2.0,1,8
9375,137809125,2005,29,306,12.0,131.0,1,0,1.9,1,14
9376,137808709,2005,29,405,8.0,131.0,1,0,2.5,1,14
9377,137811563,2015,13,16,5.0,150.0,0,1,2.2,1,4
9378,137809478,2018,19,33,0.0,120.0,0,1,1.6,1,1
9380,130296062,2005,18,423,14.0,120.0,1,1,1.9,1,14
9381,137811453,2016,23,382,7.0,150.0,1,0,2.0,1,3
9383,137811395,2018,1,18,0.0,252.0,0,2,2.0,3,1
9384,137811326,2016,28,453,2.0,69.0,1,1,1.0,0,3
9385,137801036,2017,17,256,4.0,109.0,0,1,0.0,2,2
9386,137503283,2017,29,405,4.0,150.0,0,0,2.0,1,2
9387,131306878,2007,28,75,11.0,126.0,1,1,2.0,1,12
9388,137809198,2015,29,306,6.0,140.0,0,1,2.0,1,4
9389,137811258,2016,17,256,2.0,109.0,0,1,0.0,2,3
9390,107938434,2011,19,170,8.0,90.0,1,1,1.6,1,8
9391,137811228,2018,29,393,1.0,190.0,0,0,2.0,1,1
9393,137811196,2016,1,0,4.0,116.0,0,2,1.5,1,3
9394,137811220,2009,23,455,11.0,110.0,1,0,2.0,1,10
9396,130223196,2001,6,169,14.0,253.0,0,0,7.0,1,18
9397,137811139,2009,29,191,10.0,110.0,1,1,2.0,1,10
9398,132334947,2013,1,31,7.0,163.0,0,2,2.0,1,6
9399,137805757,2014,29,412,4.0,82.0,0,1,0.0,2,5
9400,137811059,2016,13,16,4.0,120.0,1,1,2.0,0,3
9401,137811033,2011,1,436,11.0,184.0,0,0,2.0,1,8
9402,137810958,2015,1,436,5.0,163.0,0,0,2.0,1,4
9403,137802824,2007,28,254,14.0,173.0,0,0,3.0,1,12
9404,137810963,2012,29,191,3.0,105.0,1,1,1.6,1,7
9405,137810883,2017,14,91,1.0,156.0,0,2,1.6,0,2
9406,137810878,2015,0,325,8.0,190.0,0,0,2.0,1,4
9407,137810926,2018,29,191,2.0,136.0,0,1,0.0,2,1
9408,137810935,2018,13,16,0.0,120.0,1,1,2.0,0,1
9409,137810861,2017,17,327,3.0,116.0,0,1,1.2,0,2
9411,137810747,2016,23,174,3.0,110.0,1,1,1.2,0,3
9412,137810523,2014,14,51,5.0,122.0,0,1,1.6,0,5
9413,137810571,2015,19,22,4.0,131.0,0,1,1.2,0,4
9414,137810616,2013,29,392,9.0,140.0,0,0,2.0,1,6
9415,137810360,2007,30,417,12.0,180.0,0,1,2.4,1,12
9416,137592931,1993,18,71,11.0,101.0,1,1,1.6,0,26
9417,137810594,2015,17,327,6.0,110.0,1,1,1.5,1,4
9418,137805844,2009,16,253,7.0,109.0,1,1,1.5,0,10
9419,137810449,2015,28,453,4.0,100.0,0,1,1.5,3,4
9420,137810412,2018,19,33,1.0,120.0,0,1,1.6,1,1
9421,137810299,2018,19,222,0.0,67.0,0,2,0.0,2,1
9422,137810338,2010,30,417,9.0,109.0,1,1,1.6,1,9
9423,137809318,2014,27,274,6.0,422.0,0,2,0.0,2,5
9424,137805296,2014,17,256,5.0,109.0,0,1,0.0,2,5
9426,137808764,2016,29,405,5.0,150.0,1,0,2.0,1,3
9427,137810023,2018,12,147,2.0,136.0,0,1,1.8,3,1
9428,137810044,2013,14,51,5.0,109.0,1,1,1.5,1,6
9429,137802679,2007,29,229,11.0,140.0,1,1,2.0,1,12
9430,137810052,2018,19,305,0.0,67.0,0,1,0.0,2,1
9431,137809937,2016,7,209,4.0,120.0,1,1,1.6,1,3
9432,137809949,2014,13,149,8.0,150.0,0,0,2.2,1,5
9433,137809903,2015,28,453,4.0,100.0,0,1,1.5,3,4
9434,137809940,2014,0,324,8.0,140.0,1,0,2.0,1,5
9435,137804228,2001,15,136,11.0,116.0,1,1,1.6,0,18
9437,137809713,2008,23,293,11.0,105.0,1,1,1.9,1,11
9438,137807296,2017,14,429,4.0,114.0,1,1,1.6,1,2
9439,137809869,2014,29,191,5.0,105.0,0,1,1.6,1,5
9440,134360816,2008,29,306,13.0,105.0,1,1,1.9,1,11
9441,137806521,2003,1,18,10.0,116.0,1,2,1.8,0,16
9442,137809879,2014,14,127,12.0,170.0,0,1,2.0,1,5
9443,137471219,2012,20,302,8.0,211.0,0,2,3.0,1,7
9444,137809721,2014,13,149,9.0,150.0,0,0,2.2,1,5
9445,137809638,2016,14,188,7.0,420.0,0,0,3.0,3,3
9446,137809636,2007,7,143,10.0,150.0,0,0,2.0,0,12
9447,137809588,2015,19,10,6.0,110.0,1,1,1.2,0,4
9448,137809507,2016,28,75,4.0,111.0,1,1,1.6,1,3
9449,137809512,2018,19,10,0.0,110.0,0,1,1.2,0,1
9450,137809419,2018,14,159,0.0,211.0,0,2,2.0,3,1
9451,137809409,2016,12,225,7.0,223.0,0,2,2.5,3,3
9452,137809407,2016,1,214,4.0,170.0,0,2,0.0,2,3
9453,135337155,2013,23,382,10.0,105.0,1,1,2.0,1,6
9454,137809335,2014,23,293,8.0,150.0,1,0,2.0,1,5
9455,136606992,2003,22,46,14.0,120.0,1,1,2.2,1,16
9458,137809300,2017,14,128,2.0,122.0,0,1,1.6,0,2
9459,137809256,2015,28,453,4.0,100.0,0,1,1.5,3,4
9462,137809169,2013,6,400,7.0,125.0,1,0,2.2,1,6
9463,137809188,2015,1,31,7.0,136.0,0,2,2.0,1,4
9464,137809142,2018,6,175,0.0,99.0,1,1,1.0,0,1
9465,137809146,2018,28,334,1.0,197.0,0,0,2.5,3,1
9466,137809154,2013,19,303,7.0,90.0,0,1,1.6,1,6
9468,137808797,2014,25,298,9.0,150.0,0,0,2.0,1,5
9469,137595327,2013,1,40,7.0,258.0,0,0,3.0,1,6
9470,137595427,2011,1,31,9.0,204.0,0,2,3.0,0,8
9471,137808843,2015,29,191,7.0,115.0,0,1,0.0,2,4
9472,137808869,2016,0,54,5.0,150.0,0,1,1.4,3,3
9473,137800913,2005,25,177,8.0,158.0,0,0,2.0,0,14
9474,137595106,2013,16,370,3.0,80.0,0,1,1.2,0,6
9475,137808789,2015,17,256,3.0,109.0,0,1,0.0,2,4
9476,137806137,2012,29,405,10.0,180.0,0,0,2.0,1,7
9477,137808680,2010,6,248,11.0,136.0,1,0,2.0,1,9
9478,137808714,2011,14,159,8.0,170.0,0,2,2.1,1,8
9479,137808692,2014,26,383,3.0,94.0,1,0,1.2,0,5
9480,137806059,2012,19,19,12.0,112.0,1,1,1.6,1,7
9481,137808602,2017,26,383,5.0,90.0,1,0,1.2,0,2
9482,137808623,2016,17,256,2.0,109.0,0,1,0.0,2,3
9483,137808643,2018,21,458,0.0,108.0,0,1,0.0,2,1
9484,137803194,2007,19,89,13.0,120.0,1,1,2.2,1,12
9485,137796081,2017,30,418,3.0,288.0,0,0,2.4,3,2
9486,137808580,2014,1,25,7.0,245.0,0,2,2.0,0,5
9487,137808582,2011,7,126,5.0,99.0,1,1,1.3,0,8
9488,137808535,2017,5,32,1.0,84.0,1,1,0.9,0,2
9489,137565486,2003,19,28,12.0,116.0,1,1,2.0,0,16
9490,137808444,2017,21,458,1.0,92.0,0,1,0.0,2,2
9491,137808012,2014,21,240,8.0,90.0,1,1,1.5,1,5
9493,137808362,2016,0,54,3.0,110.0,0,1,1.2,0,3
9494,137808378,2006,29,114,5.0,131.0,0,1,2.5,1,13
9495,137808363,2014,14,429,0.0,136.0,0,2,2.1,1,5
9496,137808350,2009,29,405,13.0,131.0,1,0,2.5,1,10
9499,137808253,2015,17,327,3.0,116.0,1,1,1.2,0,4
9500,137808266,2013,29,405,9.0,140.0,1,0,2.0,1,6
9502,137808190,2019,7,209,0.0,130.0,0,1,1.5,0,0
9503,137808169,2017,29,67,3.0,224.0,0,0,3.0,1,2
9504,137808142,2014,18,430,6.0,114.0,1,1,2.0,1,5
9505,137808178,2014,30,418,7.0,114.0,1,1,1.6,1,5
9506,137808104,2011,29,191,9.0,105.0,1,1,1.6,1,8
9507,137808002,2019,7,209,0.0,130.0,0,1,1.5,0,0
9508,137699279,2018,17,256,1.0,150.0,0,1,0.0,2,1
9509,137519759,2011,19,36,9.0,112.0,1,1,1.6,1,8
9510,137807896,2019,7,209,0.0,130.0,0,1,1.5,0,0
9511,137807966,2017,30,421,4.0,190.0,0,1,2.0,1,2
9512,137807820,2018,1,18,3.0,184.0,0,2,2.0,3,1
9513,137807880,2018,28,90,1.0,122.0,0,1,1.8,3,1
9514,137807818,2018,29,405,1.0,150.0,1,0,2.0,1,1
9515,137807865,2016,3,197,4.0,131.0,0,1,1.2,0,3
9516,137807816,2016,29,191,3.0,150.0,1,0,2.0,1,3
9517,137807876,2016,29,191,2.0,86.0,1,1,1.2,0,3
9518,137807748,2019,21,458,0.0,109.0,0,1,0.0,2,0
9519,131372564,2017,3,95,2.0,110.0,0,1,1.2,0,2
9520,137807809,2018,30,418,1.0,220.0,0,0,2.4,3,1
9521,137800966,2007,29,306,11.0,140.0,0,1,2.0,1,12
9522,137807747,2014,17,287,7.0,80.0,1,1,1.2,0,5
9523,137807801,2015,17,256,5.0,109.0,0,1,0.0,2,4
9524,137807643,2019,16,299,0.0,230.0,0,0,0.0,3,0
9525,137806495,2005,7,143,10.0,140.0,1,0,2.2,1,14
9526,137807724,2015,19,36,9.0,114.0,1,1,1.6,1,4
9527,137807631,2016,7,209,5.0,131.0,1,1,1.5,0,3
9528,137807625,2016,14,51,4.0,122.0,0,1,1.6,0,3
9529,137807609,2017,7,126,0.0,129.0,1,1,1.0,0,2
9530,137807620,2019,16,299,0.0,230.0,0,0,0.0,3,0
9531,137807614,2017,1,438,1.0,313.0,0,0,2.0,3,2
9532,137632928,2017,23,382,3.0,190.0,0,0,2.0,1,2
9533,137807584,2019,16,299,0.0,230.0,0,0,0.0,3,0
9534,137807516,2017,7,126,0.0,182.0,1,1,1.5,0,2
9535,137807526,2019,16,299,0.0,230.0,0,0,0.0,3,0
9536,137807503,2019,21,458,0.0,109.0,0,1,0.0,2,0
9537,137801126,2010,19,12,7.0,68.0,1,1,1.4,1,9
9538,137803539,2011,29,397,12.0,105.0,0,1,2.0,1,8
9539,137807577,2017,14,159,5.0,194.0,0,2,2.0,1,2
9540,133803707,2017,27,274,3.0,332.0,0,0,0.0,2,2
9541,137807437,2016,1,214,4.0,170.0,0,2,0.0,2,3
9542,137807429,2018,14,128,0.0,184.0,0,0,2.0,0,1
9543,137807422,2017,14,80,2.0,170.0,0,1,0.0,2,2
9544,137807362,2016,0,54,6.0,204.0,0,1,1.4,3,3
9547,137807267,2019,16,299,0.0,230.0,0,0,0.0,3,0
9548,137807213,2018,7,126,0.0,182.0,0,1,1.5,0,1
9549,137806413,2011,0,325,12.0,170.0,0,0,2.0,1,8
9550,137807206,2018,11,369,1.0,111.0,0,1,0.0,2,1
9551,137802674,2004,13,37,13.0,120.0,1,1,1.8,0,15
9552,137803282,2014,30,420,7.0,163.0,0,1,2.0,1,5
9553,137807129,2019,29,191,0.0,136.0,0,1,0.0,2,0
9554,137807183,2013,14,91,7.0,136.0,0,2,2.1,1,6
9555,137788162,2018,14,429,0.0,190.0,0,0,2.1,1,1
9557,137807086,2016,28,453,2.0,100.0,0,1,1.5,3,3
9558,137806909,2016,28,453,2.0,73.0,0,1,1.5,3,3
9559,137806917,2019,21,458,0.0,109.0,0,1,0.0,2,0
9560,137806897,2014,16,72,8.0,150.0,0,0,2.3,1,5
9561,137799863,2007,0,326,14.0,232.0,0,0,3.0,1,12
9562,137740847,2018,29,191,1.0,136.0,0,1,0.0,2,1
9563,137806924,2018,7,126,0.0,129.0,0,1,1.0,0,1
9564,137806826,2016,16,299,7.0,121.0,0,0,2.0,3,3
9565,137806806,2016,30,442,3.0,163.0,0,0,2.4,1,3
9566,137806754,2018,7,228,0.0,102.0,0,1,1.3,0,1
9567,137806744,2014,25,257,5.0,150.0,0,0,2.0,0,5
9568,137806747,2018,29,397,2.0,150.0,0,1,1.4,0,1
9569,137806694,2017,11,369,1.0,111.0,0,1,0.0,2,2
9570,137806692,2017,28,90,4.0,122.0,0,1,1.8,3,2
9571,137802999,2007,16,250,13.0,167.0,1,0,2.5,1,12
9572,137806713,2014,27,274,11.0,364.0,0,2,0.0,2,5
9573,137806714,2014,20,118,10.0,245.0,0,0,3.0,1,5
9575,137806615,2012,29,306,9.0,105.0,1,1,1.6,1,7
9576,137806590,2016,30,415,2.0,122.0,1,1,2.0,0,3
9578,137806483,2015,28,453,4.0,100.0,0,1,1.5,3,4
9579,137806464,2010,14,159,11.0,170.0,0,2,2.1,1,9
9580,137806474,2012,6,402,7.0,75.0,1,1,1.8,1,7
9581,137800689,2006,14,185,13.0,224.0,0,0,3.0,1,13
9582,137806467,2016,6,348,7.0,150.0,0,1,2.0,1,3
9583,137806386,2009,7,143,10.0,140.0,1,0,2.2,1,10
9585,137806404,2016,0,54,4.0,150.0,0,1,0.0,2,3
9586,137806320,2015,28,453,4.0,100.0,0,1,1.5,3,4
9587,78151601,2009,28,75,8.0,152.0,0,1,2.0,0,10
9589,137806309,2014,17,256,3.0,109.0,0,1,0.0,2,5
9590,137806227,2018,30,444,3.0,235.0,0,0,2.0,1,1
9591,137806174,2018,11,369,0.0,111.0,0,1,0.0,2,1
9592,137800041,2001,16,300,14.0,165.0,0,0,3.2,1,18
9593,137805508,2007,18,430,14.0,146.0,0,1,2.5,1,12
9594,137806167,2015,30,443,6.0,163.0,0,0,2.4,1,4
9595,137806157,2015,28,453,4.0,100.0,0,1,1.5,3,4
9596,137806145,2018,7,228,0.0,102.0,0,1,1.3,0,1
9597,137806142,2014,30,442,6.0,163.0,0,0,2.4,1,5
9598,137804367,2014,17,256,8.0,108.0,0,1,0.0,2,5
9599,137801975,2008,29,306,11.0,105.0,1,1,1.9,1,11
9600,137806057,2017,30,442,5.0,163.0,0,0,2.4,1,2
9601,137805976,2017,30,421,2.0,190.0,0,1,2.0,1,2
9602,137806043,2015,28,453,5.0,100.0,0,1,1.5,3,4
9603,137805991,2018,30,442,2.0,320.0,0,0,2.0,3,1
9604,137805931,2009,19,170,13.0,120.0,1,1,2.0,1,10
9605,137805895,2018,30,421,3.0,320.0,0,0,2.0,3,1
9606,137805887,2015,28,453,3.0,100.0,0,1,1.5,3,4
9607,137805959,2017,30,421,5.0,150.0,0,0,2.0,1,2
9608,137805862,2017,30,418,3.0,231.0,0,0,2.4,3,2
9609,137805853,2006,29,306,13.0,105.0,1,1,1.9,1,13
9610,137805792,2016,0,60,4.0,252.0,0,0,2.0,0,3
9611,137805811,2017,5,32,1.0,84.0,1,1,0.9,0,2
9612,137805716,2014,30,416,7.0,114.0,0,1,1.6,1,5
9613,137805735,2018,30,444,4.0,407.0,0,0,2.0,3,1
9614,137805706,2017,29,191,2.0,110.0,1,1,1.0,0,2
9615,137805671,2016,11,369,6.0,111.0,0,1,0.0,2,3
9617,137799777,2005,17,285,12.0,174.0,1,0,2.0,1,14
9618,137805721,2015,28,73,6.0,136.0,0,1,1.8,3,4
9619,135581094,2016,29,191,3.0,115.0,0,1,0.0,2,3
9620,137805666,2016,30,416,5.0,120.0,0,1,2.0,1,3
9621,137805644,2017,30,416,2.0,120.0,1,1,2.0,1,2
9622,137805618,2018,30,359,1.0,407.0,0,0,2.0,3,1
9623,137742075,2002,16,371,12.0,98.0,0,1,2.0,0,17
9624,137149724,1990,14,159,14.0,180.0,0,2,3.0,0,29
9625,137805565,2017,21,271,2.0,132.0,0,1,1.2,0,2
9626,137805549,2016,17,327,6.0,116.0,1,1,1.2,0,3
9627,137805539,2017,21,271,2.0,132.0,0,1,1.2,0,2
9628,137805534,2016,7,209,4.0,131.0,1,1,1.5,0,3
9629,137805545,2016,30,444,6.0,224.0,0,0,2.0,1,3
9630,137805512,2015,30,358,7.0,114.0,1,1,1.6,1,4
9631,137805463,2014,1,18,7.0,116.0,1,2,2.0,1,5
9632,137805454,2011,7,62,10.0,150.0,1,1,2.2,1,8
9633,137805524,2017,21,271,2.0,132.0,0,1,1.2,0,2
9634,137805448,2015,30,420,5.0,114.0,0,1,1.6,1,4
9635,137805418,2013,6,175,6.0,125.0,1,1,1.0,0,6
9636,137805367,2016,29,312,3.0,110.0,0,1,1.2,0,3
9637,137805416,2018,8,223,1.0,120.0,0,1,0.0,2,1
9638,137805246,2018,30,359,3.0,407.0,0,0,2.0,3,1
9639,137805166,2016,30,420,3.0,150.0,0,1,2.0,1,3
9640,137805150,2014,16,299,7.0,150.0,0,0,2.3,1,5
9642,137805091,2014,30,442,6.0,163.0,0,0,2.4,1,5
9643,137805135,2014,6,175,5.0,80.0,1,1,1.0,0,5
9644,135545084,2007,0,55,10.0,102.0,1,1,2.0,0,12
9645,137805084,2019,8,223,0.0,120.0,0,1,0.0,2,0
9646,137804916,2016,18,140,1.0,90.0,1,1,1.0,0,3
9647,137804888,2019,21,458,0.0,109.0,0,1,0.0,2,0
9648,137803052,2008,29,114,13.0,131.0,0,1,2.5,1,11
9649,137804795,2013,0,55,11.0,120.0,0,1,2.0,0,6
9651,137800755,2012,5,152,7.0,90.0,0,1,2.0,1,7
9652,137804715,2017,29,67,5.0,224.0,0,0,3.0,1,2
9653,137800477,2012,6,176,6.0,95.0,1,1,1.6,1,7
9654,137804600,2017,18,68,1.0,204.0,0,1,0.0,2,2
9655,137804608,2014,16,299,9.0,202.0,0,0,0.0,3,5
9656,137804654,2017,30,415,2.0,122.0,0,1,1.5,0,2
9657,137803685,2008,7,143,9.0,150.0,0,0,2.0,0,11
9658,137804581,2019,23,174,0.0,110.0,0,1,1.0,0,0
9659,137804512,2016,30,415,4.0,120.0,1,1,2.0,1,3
9660,137804590,2018,30,415,2.0,152.0,0,1,1.5,0,1
9662,137804490,2017,6,331,1.0,200.0,0,0,3.2,1,2
9663,137804462,2017,14,80,4.0,122.0,0,1,1.6,0,2
9665,137804363,2017,29,109,2.0,122.0,1,0,2.0,1,2
9667,137804293,2019,21,458,0.0,92.0,0,1,0.0,2,0
9668,137803329,2007,29,193,10.0,105.0,0,1,1.9,1,12
9669,137802753,2017,18,71,4.0,105.0,1,1,1.0,0,2
9670,137800444,2005,29,191,14.0,105.0,1,1,2.0,1,14
9671,137804311,2016,14,429,6.0,114.0,1,1,1.6,1,3
9672,137804196,2014,14,375,10.0,190.0,0,2,3.0,1,5
9673,137804201,2017,6,176,4.0,120.0,0,1,1.5,1,2
9674,137804225,2015,6,331,6.0,200.0,0,0,3.0,1,4
9675,137794596,2018,1,214,0.0,170.0,0,2,0.0,2,1
9676,137804032,2012,19,89,12.0,131.0,1,1,2.2,1,7
9678,137803983,2018,6,248,2.0,179.0,0,0,2.0,1,1
9679,104337433,2011,28,75,9.0,126.0,1,1,2.0,1,8
9680,130145420,2017,14,187,5.0,320.0,0,0,2.0,3,2
9681,134836606,2017,1,214,6.0,170.0,0,2,0.0,2,2
9682,137799765,2010,29,306,9.0,105.0,1,1,2.0,1,9
9683,137803838,2015,6,277,4.0,150.0,0,1,2.0,1,4
