finn_code,model_year,manufacturer,model,km,power,gear,trans,first_reg,cylinder,fuel_type,price
138053428,2007,Volkswagen,Touran,216000.0,105.0,Manuell,FWD,,1.9,Diesel,59000
138054704,2018,Volvo,V60 Cross Country,23145.0,190.0,Automat,AWD,2018,2.4,Diesel,519000
138054725,2012,Kia,Sportage,139000.0,136.0,Manuell,AWD,2012,2.0,Diesel,169000
138054650,2017,Volvo,V90 Cross Country,25435.0,235.0,Automat,AWD,2017,2.0,Diesel,699000
138054686,2011,BMW,3-serie,95500.0,116.0,Manuell,RWD,2010,2.0,Diesel,108775
138054630,2016,Mercedes-Benz,C-Klasse,49000.0,279.0,Automat,RWD,2016,2.0,Bensin,339000
138048800,2000,Opel,Astra,220667.0,116.0,Manuell,FWD,2000,1.8,Bensin,6618
138054612,2015,Mazda,CX-5,73900.0,150.0,Automat,AWD,2015,,Diesel,339000
138054584,2018,Mazda,6,18766.0,175.0,Automat,AWD,2018,2.2,Diesel,437900
138050146,2013,Mercedes-Benz,B-Klasse,63000.0,109.0,Automat,FWD,2013,1.8,Diesel,162775
138054581,2014,Suzuki,SX4 S-Cross,1938.0,120.0,Automat,AWD,2014,1.6,Bensin,259000
138054511,2015,Audi,A3,30707.0,204.0,Automat,FWD,2015,1.4,Hybrid,239000
136415057,1999,Audi,A4,167000.0,125.0,Automat,FWD,1999,1.8,Bensin,10594
138054398,2015,Citroen,Berlingo,50420.0,90.0,Manuell,FWD,2015,1.6,Diesel,129000
138052940,2014,Subaru,Impreza,35500.0,114.0,Automat,AWD,2014,1.6,Bensin,185000
138054400,2018,Volvo,V90 Cross Country,22000.0,254.0,Automat,AWD,2018,2.0,Bensin,709000
131145776,2014,Audi,A6,168000.0,177.0,Automat,FWD,2014,2.0,Diesel,238719
127846530,2014,Volkswagen,UP!,68350.0,82.0,Automat,FWD,2013,,Elektrisitet,120000
138046438,2011,Mercedes-Benz,C-Klasse,117000.0,136.0,Automat,RWD,2010,2.2,Diesel,129000
129588691,2008,Mercedes-Benz,E-Klasse,226000.0,190.0,Automat,RWD,2007,2987.0,Diesel,129618
138054261,2017,Mercedes-Benz,C-Klasse,46000.0,279.0,Automat,RWD,2017,2.0,Hybrid,449000
138054186,2015,Nissan,e-NV200,18475.0,109.0,Manuell,FWD,2015,,Elektrisitet,199900
138054171,2010,Subaru,Forester,138000.0,150.0,Automat,AWD,2010,2.0,Bensin,149000
138054182,2017,Toyota,C-HR,44022.0,122.0,Automat,FWD,2017,1.8,Hybrid,298900
138054168,1998,Mercedes-Benz,Sprinter,358139.0,122.0,Manuell,FWD,,2874.0,Diesel,127063
138049269,2010,Ford,Fiesta,104667.0,95.0,Manuell,FWD,2010,1.6,Diesel,59000
138054071,2018,Volvo,XC 60,27044.0,190.0,Automat,AWD,2018,2.0,Diesel,719000
138054022,2016,BMW,X3,67600.0,163.0,Automat,AWD,2016,2.0,Diesel,449000
138054004,2018,Nissan,e-NV200,50.0,109.0,Automat,FWD,,0.0,Elektrisitet,315000
138054088,2006,Volkswagen,Transporter,209197.0,131.0,Manuell,AWD,,2461.0,Diesel,28063
127821568,2006,Volkswagen,Multivan,226592.0,131.0,Manuell,AWD,2005,2.5,Diesel,211594
138051599,2005,BMW,1-serie,149000.0,116.0,Manuell,RWD,,1.6,Bensin,45000
138053926,2015,Mazda,CX-5,160000.0,150.0,Automat,AWD,2015,2.2,Diesel,244900
137923183,2006,Volkswagen,Touran,198000.0,105.0,Manuell,FWD,2006,1.9,Diesel,36594
138049901,2007,Mazda,6,179500.0,120.0,Manuell,FWD,2007,1798.0,Bensin,27999
138053772,2016,Volvo,V60,63865.0,231.0,Automat,AWD,2015,2.4,Hybrid,359000
136124172,2009,Suzuki,Grand Vitara,83000.0,129.0,Manuell,AWD,2009,,Diesel,129999
138053608,2005,Volvo,XC 70,313000.0,163.0,Automat,AWD,2005,2.4,Diesel,79618
138053685,2017,Volvo,V60,41700.0,120.0,Automat,FWD,2017,2.0,Diesel,329000
137749130,2001,BMW,5-serie,185456.0,192.0,Automat,RWD,2001,2.5,Bensin,56530
138053659,2007,Subaru,Forester,148255.0,137.0,Automat,AWD,2006,2.0,Bensin,79900
138053529,2010,Toyota,Prius,70000.0,136.0,Automat,FWD,2010,1.8,Hybrid,129000
138053523,2009,Nissan,Qashqai +2,173343.0,141.0,Manuell,AWD,2009,2.0,Bensin,139900
138053585,2016,Nissan,Leaf,31500.0,109.0,Automat,FWD,2016,0.0,Elektrisitet,189500
138053592,2011,Kia,Sportage,87751.0,116.0,Manuell,FWD,2011,1.7,Diesel,129000
138053510,2015,Hyundai,Santa Fe,48000.0,197.0,Automat,AWD,2015,,Diesel,449000
138053310,2003,Mitsubishi,Outlander,245000.0,136.0,Manuell,AWD,2003,2.0,Bensin,16618
138053373,2017,Volvo,V60,56500.0,233.0,Automat,AWD,2017,2.4,Hybrid,404000
104292046,2004,Volvo,XC 70,494060.0,209.0,Automat,AWD,2004,2.5,Bensin,29569
133517654,2008,Mercedes-Benz,B-Klasse,154000.0,109.0,Manuell,FWD,2008,2.0,Diesel,52179
138053370,2018,Mazda,CX-3,23940.0,120.0,Automat,FWD,2018,2.0,Bensin,284900
138053311,2015,Fiat,500,26000.0,111.0,Automat,FWD,,0.0,Elektrisitet,149000
138053298,2015,Fiat,500,46800.0,114.0,Automat,FWD,,0.0,Elektrisitet,2175
138053262,2019,Volvo,XC 60,19075.0,235.0,Automat,AWD,2018,2.0,Diesel,799000
138052254,2011,Nissan,Qashqai +2,166436.0,110.0,Manuell,FWD,2010,1.5,Diesel,79900
138053206,2018,BMW,i3,15912.0,170.0,Automat,RWD,2018,,Elektrisitet,319000
138053216,2014,Volkswagen,Passat,94850.0,177.0,Automat,AWD,2013,2.0,Diesel,239000
138053108,2014,Skoda,Citigo,47000.0,75.0,Manuell,FWD,2014,1.0,Bensin,89900
131708408,2015,BMW,7-serie,75000.0,258.0,Automat,AWD,2015,2993.0,Diesel,569000
138053124,2017,Volvo,V60,56000.0,233.0,Automat,AWD,2017,2.4,Hybrid,399000
138053068,2014,Peugeot,Expert,77000.0,128.0,Manuell,AWD,2014,2.0,Diesel,129900
113075156,2005,Subaru,Forester,204700.0,125.0,Automat,AWD,2005,2.0,Bensin,49594
138053092,2016,Mercedes-Benz,A-Klasse,23500.0,122.0,Automat,FWD,2015,1.6,Bensin,249000
138052994,2011,Mazda,6,86000.0,120.0,Manuell,FWD,2011,1.8,Bensin,109900
133810980,2018,Volkswagen,Golf,68000.0,136.0,Automat,FWD,2017,,Elektrisitet,295000
138052799,2009,Nissan,Primastar,165983.0,146.0,Automat,FWD,,2.5,Diesel,79900
138052839,2015,Volkswagen,Passat,158900.0,105.0,Manuell,FWD,2014,1.6,Diesel,139775
137752586,2016,Volkswagen,Transporter,92000.0,150.0,Automat,AWD,2015,2.0,Diesel,329900
138052797,2009,Toyota,HiLux,140000.0,120.0,Manuell,AWD,2009,2.5,Diesel,169000
138052733,2009,Nissan,Qashqai,96700.0,106.0,Manuell,FWD,2009,1.5,Diesel,82900
138052780,2011,Volkswagen,Passat,172000.0,105.0,Manuell,FWD,2011,1.6,Diesel,99000
138052781,2017,Nissan,Leaf,33712.0,109.0,Automat,FWD,2017,,Elektrisitet,229900
138052668,2009,Toyota,Urban Cruiser,54100.0,90.0,Manuell,AWD,2009,1.4,Diesel,109900
134868612,2018,Ford,Galaxy,10000.0,179.0,Automat,AWD,2018,2.0,Diesel,421019
138052527,2016,Mercedes-Benz,Vito,101833.0,190.0,Automat,AWD,2015,,Diesel,349900
138047561,2010,Nissan,Qashqai +2,180000.0,110.0,Manuell,FWD,2010,1.5,Diesel,83775
138052604,2011,Citroen,Berlingo,131800.0,92.0,Manuell,FWD,2011,1.6,Diesel,69000
138052646,2008,Ford,Transit,167000.0,140.0,Manuell,AWD,2008,2402.0,Diesel,59775
138052503,2017,Toyota,Auris,34800.0,116.0,Manuell,FWD,2017,1.2,Bensin,254900
129673410,2014,Toyota,Urban Cruiser,53600.0,90.0,Manuell,AWD,2014,1.4,Diesel,163719
129021862,2009,BMW,3-serie,138000.0,143.0,Automat,RWD,2012,2.0,Diesel,128719
137753722,2017,Volkswagen,Tiguan,42500.0,150.0,Automat,AWD,2016,2.0,Diesel,459900
138052406,2015,Ford,Fiesta,32000.0,140.0,Manuell,FWD,2015,1.0,Bensin,169000
138052244,2016,Mitsubishi,Outlander,55000.0,202.0,Automat,AWD,2016,2.0,Hybrid,335000
138052243,2015,Opel,Astra,54000.0,120.0,Manuell,FWD,2014,1.4,Bensin,159900
138052248,2008,BMW,3-serie,184000.0,163.0,Automat,RWD,2008,2.0,Diesel,79775
138052238,2012,Suzuki,Alto,97995.0,68.0,Manuell,FWD,,996.0,Bensin,11696
138052169,2017,Citroen,C3,13900.0,82.0,Manuell,FWD,2017,1.2,Bensin,169000
138050914,2017,Citroen,C3,42550.0,82.0,Manuell,FWD,,1.2,Bensin,1599
138051297,2013,Mercedes-Benz,C-Klasse,70000.0,136.0,Automat,RWD,2012,2.1,Diesel,199900
138048292,2018,Toyota,Yaris,11000.0,,Automat,FWD,2018,1.5,Hybrid,239000
138052143,2018,Mercedes-Benz,GLA,41790.0,122.0,Automat,FWD,2017,1.6,Bensin,339900
138052064,2015,BMW,X4,76100.0,190.0,Automat,AWD,2014,2.0,Diesel,409900
138052118,2012,Ford,Grand C-MAX,109140.0,115.0,Automat,FWD,2012,2.0,Diesel,109900
138046274,2015,Nissan,Leaf,43400.0,109.0,Automat,FWD,2015,,Elektrisitet,155000
138052135,2014,Volkswagen,Touran,49690.0,105.0,Automat,FWD,2014,1.6,Diesel,249000
138052140,2018,Subaru,XV,17000.0,156.0,Automat,AWD,2017,,Bensin,369000
138048414,2018,Volkswagen,Caddy Maxi,15000.0,150.0,Automat,AWD,2017,2.0,Diesel,382049
138047216,2017,Mercedes-Benz,C-Klasse,64000.0,184.0,Automat,AWD,2016,2.0,Bensin,455000
138051968,2009,Volvo,XC 70,169000.0,185.0,Automat,AWD,2009,2.4,Diesel,189775
138051875,2017,Volvo,XC 90,13500.0,235.0,Automat,AWD,2018,2.0,Diesel,819000
138051816,2014,Kia,Sportage,142729.0,116.0,Manuell,FWD,2014,1.7,Diesel,124900
138051884,2018,Skoda,Octavia,42976.0,150.0,Automat,AWD,2018,,Diesel,349000
138051764,2010,Mercedes-Benz,M-Klasse,166000.0,224.0,Automat,AWD,2009,3.0,Diesel,329000
138051743,2008,Mazda,6,184500.0,147.0,Automat,FWD,2008,2.0,Bensin,69775
138047029,2006,Audi,A3,112957.0,102.0,Manuell,FWD,2005,1.6,Bensin,49918
138051750,2017,Hyundai,Ioniq,16600.0,105.0,Automat,FWD,2017,1.6,Hybrid,229253
138051777,2014,Toyota,Avensis,97100.0,150.0,Automat,FWD,2014,2.2,Diesel,209000
138051780,2016,BMW,2-serie,31000.0,136.0,Automat,FWD,2015,1.5,Bensin,279000
138051734,2016,Peugeot,308,26113.0,99.0,Automat,FWD,2016,1.6,Diesel,195000
138051649,2014,Mercedes-Benz,Sprinter,126000.0,163.0,Manuell,FWD,2014,2.1,Diesel,319000
138050949,2012,Ford,Transit Connect,211000.0,110.0,Manuell,FWD,2012,1.8,Diesel,39000
138044464,2006,Audi,A6,234558.0,179.0,Automat,AWD,2009,2.7,Diesel,88294
138051604,2008,Toyota,Land Cruiser,179154.0,173.0,Automat,AWD,2008,3.0,Diesel,339900
138051567,2009,Toyota,Auris,77000.0,101.0,Manuell,FWD,2009,,Bensin,78775
138051511,2014,Toyota,RAV4,92032.0,151.0,Automat,AWD,2014,2.0,Bensin,289900
138051466,2014,BMW,X5,37900.0,211.0,Automat,AWD,2014,2.0,Diesel,589000
138050382,2000,Mercedes-Benz,CLK,241100.0,193.0,Automat,RWD,,2.3,Bensin,19618
138051498,2016,Volvo,XC 60,19653.0,163.0,Automat,AWD,2015,2.4,Diesel,495000
134141381,1998,Skoda,Octavia,567529.0,90.0,Manuell,FWD,1998,1896.0,Diesel,6594
138019444,2011,Audi,A1,114100.0,105.0,Manuell,FWD,,1.6,Diesel,78696
138038875,2004,Suzuki,Ignis,67500.0,83.0,Automat,AWD,2004,1328.0,Bensin,56588
138040126,1986,Ford,Sierra,0.0,,Manuell,RWD,2009,2.0,Bensin,8500
138051260,2018,Volvo,V90,20340.0,320.0,Automat,AWD,2018,2.0,Hybrid,669000
138051119,2013,Mercedes-Benz,M-Klasse,123900.0,204.0,Automat,AWD,2013,2.1,Diesel,469900
138051110,2017,BMW,3-serie,30700.0,184.0,Automat,AWD,2016,2.0,Bensin,469000
138051120,2016,Skoda,Superb,96000.0,120.0,Manuell,FWD,2015,1.6,Diesel,239900
138051004,2015,Nissan,Leaf,30000.0,109.0,Automat,FWD,2014,0.0,Elektrisitet,148500
137981689,2006,Nissan,X-Trail,267000.0,136.0,Manuell,AWD,2006,2.2,Diesel,38594
138051000,2016,Nissan,Leaf,21335.0,109.0,Automat,FWD,2016,0.0,Elektrisitet,149000
135810727,2008,Toyota,Auris,114000.0,90.0,Manuell,FWD,2008,1.4,Diesel,40000
138050918,2012,Toyota,Avensis,115830.0,124.0,Manuell,FWD,2012,2.0,Diesel,138900
138050826,2013,Citroen,Jumpy,69100.0,128.0,Manuell,FWD,2013,2.0,Diesel,125000
136804239,2011,Opel,Corsa,30500.0,86.0,Manuell,FWD,2010,1.2,Bensin,59656
138050902,2017,Skoda,Superb,51000.0,280.0,Automat,AWD,2017,2.0,Bensin,539800
138042206,2008,Volvo,V70,179000.0,163.0,Automat,FWD,,2.4,Diesel,119000
138045865,2017,Tesla,Model S,37000.0,422.0,Automat,AWD,2017,,Elektrisitet,649000
138050773,2014,Citroen,Jumpy,89700.0,128.0,Manuell,FWD,2013,2.0,Diesel,124900
138050762,2018,Nissan,Leaf,15000.0,150.0,Automat,FWD,2018,,Elektrisitet,315000
138050741,2009,Toyota,RAV4,153000.0,136.0,Manuell,AWD,2009,,Diesel,109900
138050749,2016,Nissan,Leaf,32559.0,109.0,Automat,FWD,2016,,Elektrisitet,199900
134994554,2010,Nissan,Qashqai,135800.0,150.0,Manuell,AWD,2010,2.0,Diesel,121719
138049186,2017,Citroen,C3,44100.0,82.0,Manuell,FWD,,1.2,Bensin,1399
138050596,2013,Volkswagen,Passat,162405.0,105.0,Automat,FWD,2013,1.6,Diesel,119000
138041041,2016,BMW,X5,24000.0,279.0,Automat,AWD,2016,2.0,Bensin,7489
138050554,2016,Volvo,V60,32171.0,231.0,Automat,AWD,2015,2.4,Hybrid,389000
138050496,2018,BMW,X5,10900.0,313.0,Automat,AWD,2018,2.0,Hybrid,789900
138050498,2014,BMW,X1,57000.0,136.0,Automat,AWD,2014,2.0,Diesel,265000
138050500,2019,Ford,Focus,1850.0,125.0,Manuell,FWD,,1.0,Bensin,325000
138050478,2014,Peugeot,Boxer,74600.0,131.0,Manuell,FWD,2014,2.2,Diesel,179000
138050480,2014,Audi,A3,34000.0,122.0,Automat,FWD,2013,1.4,Bensin,189000
138047379,2015,Volkswagen,Transporter,63000.0,180.0,Automat,AWD,2014,2.0,Diesel,248294
131300876,2014,BMW,3-serie,98000.0,136.0,Automat,RWD,2014,2.0,Diesel,238719
138050457,2018,Volvo,V90 Cross Country,7350.0,190.0,Automat,AWD,2018,2.0,Diesel,779000
138045697,2014,Opel,Insignia,85000.0,140.0,Manuell,FWD,2014,1.4,Bensin,173775
138050383,2017,Suzuki,Swift,56000.0,90.0,Manuell,AWD,2017,1.2,Bensin,209000
138050263,2011,Hyundai,i10,91400.0,84.0,Automat,FWD,2011,1.2,Bensin,59696
138049882,2016,Audi,A6 allroad,70000.0,272.0,Automat,AWD,,3.0,Diesel,629161
138050279,2016,Volkswagen,Transporter,60058.0,150.0,Manuell,AWD,2015,2.0,Diesel,315000
138050186,2018,Ford,Focus,10000.0,350.0,Manuell,AWD,2018,2.3,Bensin,599000
138050190,2017,Volkswagen,Golf,37801.0,110.0,Manuell,FWD,2016,1.6,Diesel,249000
138050184,2002,Toyota,Corolla,187500.0,97.0,Manuell,FWD,2002,,Bensin,29900
138050108,2017,Volkswagen,Golf,36049.0,110.0,Manuell,FWD,2016,1.2,Bensin,240000
138050168,2013,Volkswagen,Sharan,150000.0,140.0,Manuell,AWD,2013,2.0,Diesel,309000
138050114,2019,Nissan,Leaf,30.0,150.0,Automat,FWD,2018,,Elektrisitet,319000
138046047,2013,Tesla,Model S,208000.0,422.0,Automat,RWD,2013,,Elektrisitet,360000
138048460,2011,BMW,1-serie,111700.0,136.0,Manuell,RWD,,2.0,Diesel,105000
138049045,2009,Peugeot,Partner,175000.0,75.0,Manuell,FWD,2009,1.6,Diesel,22900
138049951,2017,Volkswagen,Polo,28624.0,75.0,Manuell,FWD,2016,1.0,Bensin,162000
138048376,2008,Volkswagen,Golf Plus,97000.0,105.0,Automat,FWD,,1.9,Diesel,59000
138046343,2018,Volvo,V40 Cross Country,23000.0,152.0,Automat,FWD,2017,1.5,Bensin,3336
133324553,2012,Peugeot,Partner,98000.0,90.0,Automat,FWD,2012,1.6,Diesel,71275
138049940,2014,Peugeot,308,58800.0,131.0,Automat,FWD,2014,1.2,Bensin,199000
138049927,2016,BMW,2-serie,52000.0,150.0,Automat,FWD,2015,2.0,Diesel,269000
138049807,2018,Mitsubishi,Outlander,5900.0,202.0,Automat,AWD,2018,2.0,Hybrid,409000
138045476,2015,Mercedes-Benz,Vito,76887.0,190.0,Automat,AWD,2015,2.1,Diesel,311249
138049849,2017,Volkswagen,Passat,45450.0,204.0,Automat,FWD,2016,1.4,Hybrid,349000
138049750,2015,Volkswagen,Golf,48000.0,116.0,Automat,FWD,2015,0.0,Elektrisitet,199900
138049757,2017,Volkswagen,Golf,31897.0,110.0,Manuell,FWD,2016,1.2,Bensin,242000
138045616,2014,Peugeot,Partner,99500.0,90.0,Automat,FWD,2014,1.6,Diesel,64294
137881360,2018,Nissan,NV200,3700.0,110.0,Manuell,FWD,,1.5,Diesel,179900
138049734,2017,BMW,i3,45000.0,170.0,Automat,RWD,2016,0.6,Elektrisitet,299000
138045081,2011,Audi,Q5,138000.0,143.0,Manuell,AWD,2010,2.0,Diesel,179000
138049626,2018,Mitsubishi,Eclipse Cross,10000.0,163.0,Automat,AWD,2018,1.5,Bensin,449900
126265788,2001,BMW,X5,210000.0,170.0,Automat,AWD,2001,3.0,Bensin,69594
138049523,2018,Peugeot,3008,8500.0,120.0,Automat,FWD,2018,1.6,Diesel,394800
136043398,2017,Hyundai,Ioniq,27000.0,120.0,Automat,FWD,2017,,Elektrisitet,259000
137995409,2012,Volkswagen,Golf,99996.0,105.0,Manuell,FWD,2011,1.6,Diesel,74990
138049479,2015,Nissan,Leaf,45449.0,109.0,Automat,FWD,2015,,Elektrisitet,169900
138049453,2015,Citroen,C4 Cactus,41200.0,92.0,Automat,FWD,2015,1.6,Diesel,149000
138049467,2008,Mercedes-Benz,C-Klasse,181946.0,156.0,Automat,RWD,2008,1.8,Bensin,149000
138049459,2016,Peugeot,308,39500.0,131.0,Automat,FWD,2016,1.2,Bensin,239000
138049333,2015,Volkswagen,Passat,50708.0,120.0,Automat,FWD,2015,1.6,Diesel,274000
138045494,2014,BMW,i3,75000.0,170.0,Automat,RWD,2014,,Elektrisitet,163000
138049219,2009,Peugeot,3008,165863.0,109.0,Manuell,FWD,2009,1.6,Diesel,59990
138049225,2016,Nissan,Leaf,48172.0,109.0,Automat,FWD,2016,,Elektrisitet,219900
138049210,2014,Volkswagen,Transporter,46000.0,140.0,Manuell,AWD,2013,2.0,Diesel,219900
138049196,2015,Mitsubishi,Pajero,150100.0,200.0,Automat,AWD,2015,3.2,Diesel,289000
138049105,2016,BMW,i3,29000.0,170.0,Automat,RWD,2015,,Elektrisitet,199000
138045147,2015,Peugeot,4008,72034.0,114.0,Manuell,AWD,2015,1.6,Diesel,233000
138049042,2015,Volkswagen,Sharan,32000.0,177.0,Automat,FWD,2014,2.0,Diesel,468000
138049102,2015,Fiat,500,30700.0,114.0,Automat,FWD,,0.0,Elektrisitet,1850
138049093,2015,BMW,i3,32000.0,170.0,Automat,RWD,2015,,Elektrisitet,189000
138048994,2015,Volvo,XC 60,54800.0,181.0,Automat,AWD,2014,2.4,Diesel,399000
138049009,2016,Mitsubishi,Outlander,90500.0,201.0,Automat,AWD,2015,,Hybrid,319000
138048952,2017,Volvo,V60,32706.0,231.0,Automat,AWD,2016,2.4,Hybrid,429000
138048949,2016,Citroen,Jumpy,70000.0,122.0,Manuell,FWD,2016,2.0,Diesel,199000
138048851,2015,Nissan,X-Trail,53631.0,131.0,Manuell,AWD,2015,1.6,Diesel,279000
138048846,2018,Volkswagen,Golf Alltrack,125.0,184.0,Automat,AWD,,2.0,Diesel,469000
138048913,2014,Mitsubishi,Outlander,60000.0,121.0,Automat,AWD,2014,2.0,Hybrid,249900
138048834,2018,Volvo,V60,18918.0,190.0,Automat,FWD,2018,2.0,Diesel,399000
138048808,2019,Volvo,V60,12000.0,190.0,Automat,FWD,2018,2.0,Diesel,629000
138048833,2018,Mercedes-Benz,X-Klasse,3273.0,190.0,Automat,AWD,2017,,Diesel,580000
138048769,2019,Nissan,Leaf,30.0,150.0,Automat,FWD,2018,,Elektrisitet,319000
138047242,2004,Volkswagen,Golf,175173.0,75.0,Manuell,FWD,,1.4,Bensin,21618
138048688,2017,Audi,A3,34200.0,116.0,Automat,FWD,2017,1.0,Bensin,259000
138048577,2018,Volvo,V40 Cross Country,14939.0,150.0,Automat,FWD,2017,2.0,Diesel,319000
138044183,2016,Volkswagen,Golf,50000.0,115.0,Automat,FWD,2016,,Elektrisitet,205000
132962574,2016,Mitsubishi,Outlander,78000.0,150.0,Automat,AWD,2015,2.3,Diesel,360000
138043965,2014,Peugeot,308,55000.0,125.0,Manuell,FWD,2014,1.6,Bensin,147696
138048629,2011,Ford,Kuga,103000.0,140.0,Automat,AWD,2010,2.0,Diesel,159000
138048554,2015,Fiat,500,12600.0,114.0,Automat,FWD,,0.0,Elektrisitet,144900
138044277,2012,Volkswagen,Amarok,220000.0,163.0,Manuell,AWD,2013,2.0,Diesel,136294
138048536,2014,Volvo,XC 60,74192.0,163.0,Automat,AWD,2013,2.4,Diesel,398000
138048458,2014,BMW,1-serie,47000.0,136.0,Automat,RWD,2013,1.6,Bensin,199000
138048461,2013,BMW,1-serie,41000.0,136.0,Manuell,RWD,2012,,Bensin,159000
138048374,2015,Volvo,V40 Cross Country,54583.0,114.0,Manuell,FWD,2014,1.6,Diesel,199000
138048255,2015,Citroen,C4 Cactus,78000.0,92.0,Automat,FWD,2015,1.6,Diesel,135000
138048250,2019,Hyundai,Ioniq,10.0,119.0,Automat,FWD,,0.0,Elektrisitet,2990
138048234,2018,Volvo,V40,25084.0,120.0,Automat,FWD,2017,2.0,Diesel,319000
138043728,2010,Ford,Fiesta,3450.0,120.0,Manuell,FWD,2012,1.6,Bensin,240000
138048198,2018,Ford,Kuga,12500.0,182.0,Automat,AWD,2018,1.5,Bensin,549800
138048106,2018,Volvo,V90,19000.0,235.0,Automat,AWD,2017,2.0,Diesel,689900
138048097,2016,Ford,Focus,44900.0,125.0,Manuell,FWD,2016,,Bensin,249000
138047979,2012,Ford,Transit Connect,96587.0,75.0,Manuell,FWD,,1.8,Diesel,48275
138047974,2018,Volkswagen,Passat,17000.0,156.0,Automat,FWD,2018,1.4,Hybrid,429000
138047985,2016,BMW,X1,61000.0,190.0,Automat,AWD,2016,2.0,Diesel,389900
138047951,2016,Ford,Mondeo,61000.0,180.0,Automat,AWD,2016,2.0,Diesel,379900
138047891,2016,Volvo,XC 60,30900.0,163.0,Automat,AWD,2015,2.4,Diesel,499000
136948103,2005,Mercedes-Benz,Viano,280000.0,150.0,Manuell,RWD,2005,2.1,Diesel,60000
138047935,2017,Nissan,X-Trail,13176.0,177.0,Automat,AWD,2017,2.0,Diesel,449900
138047873,2016,Volvo,XC 60,42600.0,163.0,Automat,AWD,2015,2.4,Diesel,484000
138047880,2018,Skoda,Octavia,23655.0,116.0,Manuell,FWD,2017,1.0,Bensin,279000
138047878,2018,Volvo,XC 90,40600.0,235.0,Automat,AWD,2017,2.0,Diesel,879900
138047787,2011,Volvo,S40,144500.0,114.0,Manuell,FWD,2011,1.6,Diesel,69775
138047795,2017,Volkswagen,Golf,43465.0,150.0,Automat,FWD,2017,1.4,Hybrid,264800
138047771,2016,Volvo,XC 60,57600.0,163.0,Automat,AWD,2015,2.4,Diesel,484000
138047684,2018,Volvo,XC 60,21400.0,190.0,Automat,AWD,2018,2.0,Diesel,729900
138047090,2010,Ford,Focus,181760.0,109.0,Manuell,FWD,2010,1.6,Diesel,39775
138047616,2007,Ford,S-MAX,154000.0,125.0,Manuell,FWD,2006,1.8,Diesel,25000
133925492,2014,Tesla,Model S,71000.0,422.0,Automat,RWD,2014,,Elektrisitet,440000
138042471,2001,Volvo,S60,235000.0,179.0,Automat,FWD,2001,2.0,Bensin,23000
138047518,2007,BMW,X3,187300.0,177.0,Automat,AWD,2007,2.0,Diesel,139000
135349476,2017,BMW,i3,20000.0,170.0,Automat,RWD,2017,,Elektrisitet,280000
137999172,2013,Ford,Fiesta,74000.0,182.0,Manuell,FWD,2014,1.6,Bensin,162696
138047201,2014,Audi,A3,71928.0,180.0,Automat,AWD,2013,1.8,Bensin,309999
138047233,2017,Peugeot,5008,39900.0,131.0,Automat,FWD,2017,1.2,Bensin,389000
138047149,2015,Fiat,Doblo,59500.0,90.0,Manuell,FWD,2015,1.3,Diesel,89000
138047274,2015,BMW,5-serie,57967.0,163.0,Automat,AWD,2014,2.0,Diesel,389000
138047171,2018,Volvo,V60,13515.0,152.0,Manuell,FWD,2018,2.0,Bensin,399000
138047082,2003,Mercedes-Benz,E-Klasse,288000.0,150.0,Automat,RWD,2002,,Diesel,75000
138047074,2017,Toyota,Yaris,19588.0,100.0,Automat,FWD,2017,1.5,Hybrid,199000
138047070,2015,Fiat,500,24000.0,111.0,Automat,FWD,,0.0,Elektrisitet,149000
138047057,2016,Volkswagen,Touran,98125.0,110.0,Automat,FWD,2016,1.6,Diesel,249000
137161793,2004,Toyota,Avensis,162000.0,129.0,Manuell,FWD,2004,1794.0,Bensin,49618
138046914,2010,Toyota,HiAce,233000.0,117.0,Manuell,AWD,2010,2.5,Diesel,119000
138041986,2011,Toyota,Land Cruiser,305000.0,265.0,Automat,AWD,2011,4.5,Diesel,451294
138046970,2009,Ford,Fiesta,72830.0,90.0,Manuell,FWD,2009,1.6,Diesel,62000
138046963,2016,Opel,Insignia,106300.0,136.0,Automat,FWD,2015,1.6,Diesel,229000
138045183,2009,Citroen,C5,151119.0,136.0,Automat,FWD,2009,,Diesel,79900
138046903,2015,Nissan,Leaf,29800.0,109.0,Automat,FWD,2015,,Elektrisitet,179000
138046835,2018,Kia,Optima,16000.0,205.0,Automat,FWD,2018,2.0,Hybrid,369000
138046839,2017,Nissan,Qashqai,22500.0,110.0,Manuell,FWD,2017,,Diesel,319000
138046754,2011,Kia,Sportage,109000.0,116.0,Manuell,FWD,2011,1.7,Diesel,139000
138046698,2013,Audi,A4,57500.0,177.0,Automat,AWD,2012,2.0,Diesel,299000
138046693,2015,Ford,Focus,33400.0,120.0,Automat,FWD,2015,1.5,Diesel,239000
138046690,2014,Nissan,Leaf,60000.0,109.0,Automat,FWD,2014,0.0,Elektrisitet,159000
138046618,2016,Suzuki,Swift,19000.0,90.0,Manuell,AWD,2016,1.2,Bensin,189900
138046599,2013,Volkswagen,Caddy Maxi,72000.0,110.0,Manuell,AWD,2012,2.0,Diesel,124000
138046591,2018,BMW,X3,22000.0,190.0,Automat,AWD,2017,2.0,Diesel,719000
138046598,2016,Volvo,V40 Cross Country,33000.0,120.0,Manuell,FWD,2016,2.0,Diesel,249000
